publication	class	subject	voicing	pair	vowel_duration	target	acoustic_cue	dur
Baer_Henney_unpublished	tut7	MaRe	voiceless	labial_o	0.206522469	labial o	preceding vowel duration in ms	206.5224693
Baer_Henney_unpublished	tut2	MaSc	voiceless	labial_o	0.325865184	labial o	preceding vowel duration in ms	325.8651842
Baer_Henney_unpublished	tut3	MeDo	voiceless	labial_o	0.064985971	labial o	preceding vowel duration in ms	64.985971
Baer_Henney_unpublished	tut7	MiMi	voiceless	labial_o	0.126552539	labial o	preceding vowel duration in ms	126.552539
Baer_Henney_unpublished	tut2	MiPa	voiceless	labial_o	0.158246327	labial o	preceding vowel duration in ms	158.2463266
Baer_Henney_unpublished	tut2	MoSc	voiceless	labial_o	0.227071892	labial o	preceding vowel duration in ms	227.071892
Baer_Henney_unpublished	tut10	PhLu	voiceless	labial_o	0.131632127	labial o	preceding vowel duration in ms	131.6321267
Baer_Henney_unpublished	tut2	RoBe	voiceless	labial_o	0.140687796	labial o	preceding vowel duration in ms	140.6877956
Baer_Henney_unpublished	tut7	SaBa	voiceless	labial_o	0.121237333	labial o	preceding vowel duration in ms	121.2373331
Baer_Henney_unpublished	tut2	SeUc	voiceless	labial_o	0.120732982	labial o	preceding vowel duration in ms	120.7329817
Baer_Henney_unpublished	tut2	SiCa	voiceless	labial_o	0.17036532	labial o	preceding vowel duration in ms	170.3653202
Baer_Henney_unpublished	tut7	TcQu	voiceless	labial_o	0.107504537	labial o	preceding vowel duration in ms	107.5045366
Baer_Henney_unpublished	tut9	VaHu	voiceless	labial_o	0.140274494	labial o	preceding vowel duration in ms	140.2744941
Baer_Henney_unpublished	tut7	VaMa	voiceless	labial_o	0.139491518	labial o	preceding vowel duration in ms	139.4915181
Baer_Henney_unpublished	tut7	VaSc	voiceless	labial_o	0.092254495	labial o	preceding vowel duration in ms	92.2544951
Baer_Henney_unpublished	tut7	YuVo	voiceless	labial_o	0.10596524	labial o	preceding vowel duration in ms	105.9652404
Baer_Henney_unpublished	tut10	RuYi	voiceless	labial_o	0.264133072	labial o	preceding vowel duration in ms	264.133072
Baer_Henney_unpublished	tut10	SeGu	voiceless	labial_o	0.344509823	labial o	preceding vowel duration in ms	344.5098231
Baer_Henney_unpublished	tut3	KiSt	voiceless	labial_o	0.248161846	labial o	preceding vowel duration in ms	248.1618455
Baer_Henney_unpublished	tut3	LaKu	voiceless	labial_o	0.304324547	labial o	preceding vowel duration in ms	304.324547
Baer_Henney_unpublished	tut7	AnHu	voiceless	labial_o	0.119236057	labial o	preceding vowel duration in ms	119.2360566
Baer_Henney_unpublished	tut3	AnRu	voiceless	labial_o	0.083010147	labial o	preceding vowel duration in ms	83.0101465
Baer_Henney_unpublished	tut7	Beck	voiceless	labial_o	0.15274612	labial o	preceding vowel duration in ms	152.7461199
Baer_Henney_unpublished	tut7	FrSc	voiceless	labial_o	0.185704561	labial o	preceding vowel duration in ms	185.7045606
Baer_Henney_unpublished	tut3	JuEh	voiceless	labial_o	0.173503293	labial o	preceding vowel duration in ms	173.5032932
Baer_Henney_unpublished	tut3	LiRi	voiceless	labial_o	0.133089218	labial o	preceding vowel duration in ms	133.0892182
Baer_Henney_unpublished	tut3	MaKo	voiceless	labial_o	0.15155129	labial o	preceding vowel duration in ms	151.5512897
Baer_Henney_unpublished	tut7	MaMe	voiceless	labial_o	0.081900999	labial o	preceding vowel duration in ms	81.9009989
Baer_Henney_unpublished	tut7	MaRe	voiceless	labial_o	0.146073532	labial o	preceding vowel duration in ms	146.0735322
Baer_Henney_unpublished	tut3	MeDo	voiceless	labial_o	0.069741042	labial o	preceding vowel duration in ms	69.741042
Baer_Henney_unpublished	tut7	MiMi	voiceless	labial_o	0.179395249	labial o	preceding vowel duration in ms	179.3952491
Baer_Henney_unpublished	tut2	RoBe	voiceless	labial_o	0.119043519	labial o	preceding vowel duration in ms	119.0435194
Baer_Henney_unpublished	tut7	SaBa	voiceless	labial_o	0.146997609	labial o	preceding vowel duration in ms	146.9976092
Baer_Henney_unpublished	tut7	TcQu	voiceless	labial_o	0.066251971	labial o	preceding vowel duration in ms	66.2519711
Baer_Henney_unpublished	tut7	VaMa	voiceless	labial_o	0.087999571	labial o	preceding vowel duration in ms	87.9995713
Baer_Henney_unpublished	tut7	VaSc	voiceless	labial_o	0.114619221	labial o	preceding vowel duration in ms	114.6192211
Baer_Henney_unpublished	tut7	YuVo	voiceless	labial_o	0.172353102	labial o	preceding vowel duration in ms	172.3531019
Baer_Henney_unpublished	tut3	KiSt	voiceless	labial_o	0.208734263	labial o	preceding vowel duration in ms	208.7342626
Baer_Henney_unpublished	tut3	JeJe	voiceless	labial_o	0.101441516	labial o	preceding vowel duration in ms	101.4415157
Baer_Henney_unpublished	tut3	MeDo	voiceless	labial_o	0.141067108	labial o	preceding vowel duration in ms	141.0671077
Baer_Henney_unpublished	tut6	MlHa	voiceless	labial_o	0.176749777	labial o	preceding vowel duration in ms	176.7497771
Baer_Henney_unpublished	tut3	JeJe	voiceless	labial_o	0.082421232	labial o	preceding vowel duration in ms	82.4212315
Baer_Henney_unpublished	tut3	JuEh	voiceless	labial_o	0.187155314	labial o	preceding vowel duration in ms	187.1553135
Baer_Henney_unpublished	tut6	AnHo	voiceless	labial_o	0.292147064	labial o	preceding vowel duration in ms	292.1470644
Baer_Henney_unpublished	tut1	HaSa	voiceless	labial_o	0.117403365	labial o	preceding vowel duration in ms	117.4033654
Baer_Henney_unpublished	tut6	MaHo	voiceless	labial_o	0.08662972	labial o	preceding vowel duration in ms	86.6297198
Baer_Henney_unpublished	tut4	StKa	voiceless	labial_o	0.173690858	labial o	preceding vowel duration in ms	173.6908577
Baer_Henney_unpublished	tut7	Beck	voiceless	labial_o	0.053627131	labial o	preceding vowel duration in ms	53.6271307
Baer_Henney_unpublished	tut1	HaSa	voiceless	labial_o	0.125882497	labial o	preceding vowel duration in ms	125.8824973
Baer_Henney_unpublished	tut6	AnHo	voiceless	labial_o	0.162332072	labial o	preceding vowel duration in ms	162.3320719
Baer_Henney_unpublished	tut5	ClFi	voiceless	labial_o	0.20343688	labial o	preceding vowel duration in ms	203.4368797
Baer_Henney_unpublished	tut5	DaDr	voiceless	labial_o	0.056355209	labial o	preceding vowel duration in ms	56.3552094
Baer_Henney_unpublished	tut5	IsRa	voiceless	labial_o	0.149772835	labial o	preceding vowel duration in ms	149.7728349
Baer_Henney_unpublished	tut8	JeHa	voiceless	labial_o	0.104214117	labial o	preceding vowel duration in ms	104.2141168
Baer_Henney_unpublished	tut5	JeSc	voiceless	labial_o	0.139516326	labial o	preceding vowel duration in ms	139.5163261
Baer_Henney_unpublished	tut1	KaTh	voiceless	labial_o	0.088761326	labial o	preceding vowel duration in ms	88.7613262
Baer_Henney_unpublished	tut6	MaHo	voiceless	labial_o	0.083180761	labial o	preceding vowel duration in ms	83.1807614
Baer_Henney_unpublished	tut6	MlHa	voiceless	labial_o	0.206208073	labial o	preceding vowel duration in ms	206.2080733
Baer_Henney_unpublished	tut8	PaNu	voiceless	labial_o	0.171662965	labial o	preceding vowel duration in ms	171.662965
Baer_Henney_unpublished	tut8	SoBe	voiceless	labial_o	0.227225405	labial o	preceding vowel duration in ms	227.225405
Baer_Henney_unpublished	tut6	AnHo	voiceless	labial_o	0.22906859	labial o	preceding vowel duration in ms	229.0685904
Baer_Henney_unpublished	tut3	AnRu	voiceless	labial_o	0.075288625	labial o	preceding vowel duration in ms	75.2886249
Baer_Henney_unpublished	tut4	CoLa	voiceless	labial_o	0.105172257	labial o	preceding vowel duration in ms	105.1722571
Baer_Henney_unpublished	tut4	HaAl	voiceless	labial_o	0.189936981	labial o	preceding vowel duration in ms	189.9369806
Baer_Henney_unpublished	tut8	JeHa	voiceless	labial_o	0.100851486	labial o	preceding vowel duration in ms	100.8514862
Baer_Henney_unpublished	tut3	JuEh	voiceless	labial_o	0.14249325	labial o	preceding vowel duration in ms	142.49325
Baer_Henney_unpublished	tut4	KaRe	voiceless	labial_o	0.149983238	labial o	preceding vowel duration in ms	149.9832377
Baer_Henney_unpublished	tut1	KaTh	voiceless	labial_o	0.139482084	labial o	preceding vowel duration in ms	139.482084
Baer_Henney_unpublished	tut3	LiRi	voiceless	labial_o	0.121727944	labial o	preceding vowel duration in ms	121.7279435
Baer_Henney_unpublished	tut6	MaHo	voiceless	labial_o	0.082977882	labial o	preceding vowel duration in ms	82.9778815
Baer_Henney_unpublished	tut3	MaKo	voiceless	labial_o	0.21545846	labial o	preceding vowel duration in ms	215.45846
Baer_Henney_unpublished	tut4	MaKu	voiceless	labial_o	0.085885053	labial o	preceding vowel duration in ms	85.8850529
Baer_Henney_unpublished	tut3	MeDo	voiceless	labial_o	0.09034635	labial o	preceding vowel duration in ms	90.3463499
Baer_Henney_unpublished	tut6	MlHa	voiceless	labial_o	0.176749777	labial o	preceding vowel duration in ms	176.7497771
Baer_Henney_unpublished	tut8	PaNu	voiceless	labial_o	0.130939492	labial o	preceding vowel duration in ms	130.9394915
Baer_Henney_unpublished	tut8	SoBe	voiceless	labial_o	0.185026474	labial o	preceding vowel duration in ms	185.0264741
Baer_Henney_unpublished	tut4	StKa	voiceless	labial_o	0.204422889	labial o	preceding vowel duration in ms	204.4228894
Baer_Henney_unpublished	tut3	LaKu	voiceless	labial_o	0.355045305	labial o	preceding vowel duration in ms	355.0453048
Baer_Henney_unpublished	tut3	LaKu	voiceless	labial_o	0.507207578	labial o	preceding vowel duration in ms	507.2075783
Baer_Henney_unpublished	tut7	AnHu	voiceless	labial_o	0.058243042	labial o	preceding vowel duration in ms	58.2430423
Baer_Henney_unpublished	tut9	AnKu	voiceless	labial_o	0.085590908	labial o	preceding vowel duration in ms	85.5909077
Baer_Henney_unpublished	tut3	AnRu	voiceless	labial_o	0.113725449	labial o	preceding vowel duration in ms	113.7254492
Baer_Henney_unpublished	tut7	Beck	voiceless	labial_o	0.199946061	labial o	preceding vowel duration in ms	199.9460606
Baer_Henney_unpublished	tut1	CaMu	voiceless	labial_o	0.133141989	labial o	preceding vowel duration in ms	133.1419893
Baer_Henney_unpublished	tut10	ClGo	voiceless	labial_o	0.240194044	labial o	preceding vowel duration in ms	240.1940443
Baer_Henney_unpublished	tut4	CoLa	voiceless	labial_o	0.081582218	labial o	preceding vowel duration in ms	81.5822181
Baer_Henney_unpublished	tut9	DaHe	voiceless	labial_o	0.053560294	labial o	preceding vowel duration in ms	53.5602943
Baer_Henney_unpublished	tut10	DiTu	voiceless	labial_o	0.175681394	labial o	preceding vowel duration in ms	175.6813941
Baer_Henney_unpublished	tut9	EdGr	voiceless	labial_o	0.099845498	labial o	preceding vowel duration in ms	99.8454978
Baer_Henney_unpublished	tut7	FrSc	voiceless	labial_o	0.218071091	labial o	preceding vowel duration in ms	218.0710908
Baer_Henney_unpublished	tut10	JoTh	voiceless	labial_o	0.109650486	labial o	preceding vowel duration in ms	109.6504864
Baer_Henney_unpublished	tut3	JuEh	voiceless	labial_o	0.091450892	labial o	preceding vowel duration in ms	91.4508918
Baer_Henney_unpublished	tut7	JuSo	voiceless	labial_o	0.155811768	labial o	preceding vowel duration in ms	155.8117677
Baer_Henney_unpublished	tut4	KaRe	voiceless	labial_o	0.125164496	labial o	preceding vowel duration in ms	125.1644956
Baer_Henney_unpublished	tut1	KaTh	voiceless	labial_o	0.126801895	labial o	preceding vowel duration in ms	126.8018946
Baer_Henney_unpublished	tut3	LiRi	voiceless	labial_o	0.113612747	labial o	preceding vowel duration in ms	113.6127473
Baer_Henney_unpublished	tut3	MaKo	voiceless	labial_o	0.142421694	labial o	preceding vowel duration in ms	142.4216939
Baer_Henney_unpublished	tut4	MaKu	voiceless	labial_o	0.085061874	labial o	preceding vowel duration in ms	85.0618735
Baer_Henney_unpublished	tut7	MaMe	voiceless	labial_o	0.112096773	labial o	preceding vowel duration in ms	112.0967729
Baer_Henney_unpublished	tut7	MaRe	voiceless	labial_o	0.191191107	labial o	preceding vowel duration in ms	191.1911069
Baer_Henney_unpublished	tut9	MaRo	voiceless	labial_o	0.14926806	labial o	preceding vowel duration in ms	149.26806
Baer_Henney_unpublished	tut3	MeDo	voiceless	labial_o	0.091931374	labial o	preceding vowel duration in ms	91.9313736
Baer_Henney_unpublished	tut7	MiMi	voiceless	labial_o	0.185461694	labial o	preceding vowel duration in ms	185.4616936
Baer_Henney_unpublished	tut10	PhLu	voiceless	labial_o	0.1037296	labial o	preceding vowel duration in ms	103.7296003
Baer_Henney_unpublished	tut7	SaBa	voiceless	labial_o	0.125916483	labial o	preceding vowel duration in ms	125.9164828
Baer_Henney_unpublished	tut8	SoBe	voiceless	labial_o	0.210995102	labial o	preceding vowel duration in ms	210.9951021
Baer_Henney_unpublished	tut7	TcQu	voiceless	labial_o	0.152318512	labial o	preceding vowel duration in ms	152.3185119
Baer_Henney_unpublished	tut9	VaHu	voiceless	labial_o	0.143765474	labial o	preceding vowel duration in ms	143.7654739
Baer_Henney_unpublished	tut7	VaMa	voiceless	labial_o	0.129298222	labial o	preceding vowel duration in ms	129.2982223
Baer_Henney_unpublished	tut7	VaSc	voiceless	labial_o	0.10902804	labial o	preceding vowel duration in ms	109.0280396
Baer_Henney_unpublished	tut9	ViBe	voiceless	labial_o	0.138268579	labial o	preceding vowel duration in ms	138.2685785
Baer_Henney_unpublished	tut7	YuVo	voiceless	labial_o	0.140435861	labial o	preceding vowel duration in ms	140.4358608
Baer_Henney_unpublished	tut4	StKa	voiceless	labial_o	0.186587319	labial o	preceding vowel duration in ms	186.5873191
Baer_Henney_unpublished	tut9	KaKe	voiceless	labial_o	0.155568236	labial o	preceding vowel duration in ms	155.5682356
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_o	0.168310143	labial o	preceding vowel duration in ms	168.3101426
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_o	0.168310143	labial o	preceding vowel duration in ms	168.3101426
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_o	0.182335988	labial o	preceding vowel duration in ms	182.3359878
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_o	0.182335988	labial o	preceding vowel duration in ms	182.3359878
Baer_Henney_unpublished	tut9	KaKe	voiceless	labial_o	0.110025071	labial o	preceding vowel duration in ms	110.025071
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_o	0.182335988	labial o	preceding vowel duration in ms	182.3359878
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_o	0.182335988	labial o	preceding vowel duration in ms	182.3359878
Baer_Henney_unpublished	tut9	KaKe	voiceless	labial_o	0.199307711	labial o	preceding vowel duration in ms	199.3077105
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_o	0.224413524	labial o	preceding vowel duration in ms	224.4135235
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_o	0.224413524	labial o	preceding vowel duration in ms	224.4135235
Baer_Henney_unpublished	tut4	KaGr	voiceless	labial_o	0.164706581	labial o	preceding vowel duration in ms	164.7065814
Baer_Henney_unpublished	tut2	DaAr	voiced	labial_o	0.154428459	labial o	preceding vowel duration in ms	154.4284586
Baer_Henney_unpublished	tut4	SvBo	voiceless	velar_o	0.130874036	velar o	preceding vowel duration in ms	130.8740361
Baer_Henney_unpublished	tut7	Beck	voiced	velar_o	0.228386015	velar o	preceding vowel duration in ms	228.3860145
Baer_Henney_unpublished	tut1	HaSa	voiced	velar_o	0.102401824	velar o	preceding vowel duration in ms	102.4018242
Baer_Henney_unpublished	tut5	IsRa	voiced	velar_o	0.142525762	velar o	preceding vowel duration in ms	142.5257623
Baer_Henney_unpublished	tut3	JeJe	voiced	velar_o	0.076081137	velar o	preceding vowel duration in ms	76.0811367
Baer_Henney_unpublished	tut3	AnRu	voiced	velar_o	0.137100629	velar o	preceding vowel duration in ms	137.1006291
Baer_Henney_unpublished	tut10	ClGo	voiced	velar_o	0.158951941	velar o	preceding vowel duration in ms	158.9519411
Baer_Henney_unpublished	tut10	DiTu	voiced	velar_o	0.157302566	velar o	preceding vowel duration in ms	157.3025657
Baer_Henney_unpublished	tut10	JoTh	voiced	velar_o	0.075327107	velar o	preceding vowel duration in ms	75.3271073
Baer_Henney_unpublished	tut3	JuEh	voiced	velar_o	0.147130793	velar o	preceding vowel duration in ms	147.1307926
Baer_Henney_unpublished	tut1	KaTh	voiced	velar_o	0.196542937	velar o	preceding vowel duration in ms	196.5429366
Baer_Henney_unpublished	tut3	LiRi	voiced	velar_o	0.146073532	velar o	preceding vowel duration in ms	146.0735322
Baer_Henney_unpublished	tut3	MaKo	voiced	velar_o	0.144247613	velar o	preceding vowel duration in ms	144.2476131
Baer_Henney_unpublished	tut3	MeDo	voiced	velar_o	0.16801251	velar o	preceding vowel duration in ms	168.0125103
Baer_Henney_unpublished	tut10	PhLu	voiced	velar_o	0.122616228	velar o	preceding vowel duration in ms	122.6162276
Baer_Henney_unpublished	tut9	ViBe	voiced	velar_o	0.077624726	velar o	preceding vowel duration in ms	77.624726
Baer_Henney_unpublished	tut3	KiSt	voiced	velar_o	0.275993081	velar o	preceding vowel duration in ms	275.9930805
Baer_Henney_unpublished	tut3	LaKu	voiced	velar_o	0.405766063	velar o	preceding vowel duration in ms	405.7660626
Baer_Henney_unpublished	tut10	ClGo	voiced	velar_o	0.186587335	velar o	preceding vowel duration in ms	186.5873353
Baer_Henney_unpublished	tut10	DiTu	voiced	velar_o	0.157201285	velar o	preceding vowel duration in ms	157.2012847
Baer_Henney_unpublished	tut1	HaSa	voiced	velar_o	0.095879415	velar o	preceding vowel duration in ms	95.8794151
Baer_Henney_unpublished	tut10	JoTh	voiced	velar_o	0.119577844	velar o	preceding vowel duration in ms	119.5778443
